タイトル,URL,サムネイルファイル名,作成物
３枚同じに切ればいいって楽です😄　細かな工夫みてくださいね　ふた付きミニポーチの作り方　pouch tutorial コインケースやアクセサリーケース的にも　返し口が小さくて😅　リバティです✌️,https://www.youtube.com/watch?v=PDV7J9jCndM,PDV7J9jCndM.jpg,
かわいくてのけぞっちゃう😆　型紙なしでこのシルエット！ハーフムーンバッグの作り方　肩かけタイプ　ファスナー２５㎝使用　ちょいムズです😅　How to make a shoulder bag,https://www.youtube.com/watch?v=Y5w6o4CjBeY,Y5w6o4CjBeY.jpg,
人気の形の違う作り方😁　優秀ポーチの作り方　※通帳ケース、お薬手帳入れとしても使えるサイズです　はがきサイズも入ります✌️How to sew a bag 前回バージョンは概要欄からアクセスできます,https://www.youtube.com/watch?v=ut4CmUNTCZg,ut4CmUNTCZg.jpg,
シンプルなのに最強😆１つ２役鍋敷きにも鍋つかみにも！　鍋つかみ兼鍋敷きの作り方How to make a potholder that doubles as a trivet キルト芯の貼り方みてね,https://www.youtube.com/watch?v=JImRggRQq8A,JImRggRQq8A.jpg,
どひゃー😆　ブランドものみたいに素敵にできちゃった！　ふた付きショルダーバッグの作り方　※キルティングしない場合は接着芯を貼ってくださいshoulder bag diy  作り方は簡単です,https://www.youtube.com/watch?v=FcZ92bN1_j4,FcZ92bN1_j4.jpg,
いいに決まってます😄　すごすぎラミネート！　トリプルファスナーポーチの作り方　３zipper pouch tutorial ファスナー２０㎝使用　通帳ケース的に使うのもいいですよね😄　裏地なしです,https://www.youtube.com/watch?v=iAu-kMEr43M,iAu-kMEr43M.jpg,
ふわもこいい😄　キルティングは自分でできちゃう！　人気の大きめサイズ　ボックスポーチの作り方　ファスナー３０㎝使用　切り替え部分はサイドと合わせていません　zipper pouch tutorial,https://www.youtube.com/watch?v=W8FlXvPiW1A,W8FlXvPiW1A.jpg,
素敵にカンタン😆　ポケット付きショルダーバッグ（ポシェット）の作り方　今回は台形シルエットです！shoulder bag diy  ファスナー２０㎝使用,https://www.youtube.com/watch?v=bD7T9KBLLVc,bD7T9KBLLVc.jpg,
かわいいに決まってる😆　外ポケット付きミニポーチの作り方　ファスナー12cm使用　zipper pouch tutorial  ※このポケットは簡単ですよ！　ギフトバッグ的に使ってもいいかも❣️,https://www.youtube.com/watch?v=jaLPQ6Z4xXM,jaLPQ6Z4xXM.jpg,
こう作るとカンタン😄　ファブリックケース（布小物入れ）の作り方　実はリバーシブルにもなる！　※fabric case tutorial  布在庫でケースたくさん作ってお家を整理整頓してもいいかも😆,https://www.youtube.com/watch?v=jR2Rax_w6jM,jR2Rax_w6jM.jpg,
キルティング流行ってますよね😆　大人っぽくは自作の縦ライン！　横形トートバッグ（レッスンバッグ）の作り方　tote bag tutorial  ※簡単ですが時間はかかります💦　２㎝間隔でもOK,https://www.youtube.com/watch?v=g0wIMqttioo,g0wIMqttioo.jpg,
後付けがかわいいポイント😍　トートにつけるとガーリーシルエット　ひらひら巾着バッグの作り方　How to make a drawstring bag ※体操着袋にも使ったりできますよ,https://www.youtube.com/watch?v=cTELS8VL3UM,cTELS8VL3UM.jpg,
下側ぽっちゃりで楽かわ😆　返し口も全部ミシンでOK  上下のマチの作り方が違う！たて型ポーチの作り方　ファスナー２０㎝使用　zipper pouch tutorial ちょっと不思議な形🤏,https://www.youtube.com/watch?v=oVD_Lt20-UI,oVD_Lt20-UI.jpg,
もうこの作り方でいい😆　裏地付けるのは端処理しないため　簡単ティッシュカバーの作り方（ボックスティッシュケース）※ひもつけると吊り下げられます　リバティオックス生地使用　Tissue case,https://www.youtube.com/watch?v=iBvtUFvP2Mc,iBvtUFvP2Mc.jpg,
軽さとコンパクトならこれ😄　裏地なしラミネート（ビニールコート）生地で作ります！　ミニトートバッグの作り方　ショルダー使いもOK  見返しつけて売り物みたいです✌️tote bag tutorial,https://www.youtube.com/watch?v=3WhRF-NARjo,3WhRF-NARjo.jpg,
大人がトート使いもできます😄　子供は背負える！　ナップサック（巾着バッグ）の作り方　体操着入れ用にと作りましたがとても便利に仕上がりました　drawstring bag tutorial,https://www.youtube.com/watch?v=CnJ5IkQCNdo,CnJ5IkQCNdo.jpg,
うぎゃー😱スリムで本格仕様にしたらかわいいけど難しい！　ミニミニスリムポーチの作り方　zipper pouch sewing ※大きく作って慣れてからをオススメ　ファスナー１２㎝使用　はぎれ活用,https://www.youtube.com/watch?v=QVoyQAMTyJA,QVoyQAMTyJA.jpg,
私がつくるとこうなります😆　使い方は自由　大きめポーチみたいなシューズケース（上履き入れ）の作り方　zipper pouch tutorial ファスナー４０㎝使用　２５㎝くらいまではOK🙆‍♀️,https://www.youtube.com/watch?v=CAXiQfkgnfM,CAXiQfkgnfM.jpg,
売り物みたい😄　サクッと仕上げたわりに見た目よし！　ショルダーバッグ（ポシェット）の作り方　crossbody bag tutorial  マチ８㎝　スマホと小さめお財布くらいのサイズ感です,https://www.youtube.com/watch?v=J5XHg9-_WfY,J5XHg9-_WfY.jpg,
ご報告があります（失敗しています）😅　ふた付きミニポーチの作り方　きちんと縫えたらすごくかわいいのです　sewing tutorial  私には難しい形でしたが失敗も経験になるのでよかったです,https://www.youtube.com/watch?v=9LkvZ9D83Hc,9LkvZ9D83Hc.jpg,
まぁまぁいけます😆　自立するのもいい感じ！　半円で型紙なし簡単　マチありミニポーチの作り方　ファスナー12cm使用　zipper pouch tutorial ギフトバッグ的に使ってもいいですね！,https://www.youtube.com/watch?v=DgAzSQULWPA,DgAzSQULWPA.jpg,
ひっぱるのかわいい😆　いつもと違うナナメのこれもあり！　サイドのボタン外すと横長だけど…  トートバッグの作り方　マチ１４㎝ tote bag tutorial  簡単でかわいいです,https://www.youtube.com/watch?v=IePg_G1fCiE,IePg_G1fCiE.jpg,
どっちか悩む😆　簡単ミニミニトートバッグの作り方　ギフトバッグ的にも使えます　ボタンのあるなし持ち手の長さはお好みで！　mini tote bag tutorial,https://www.youtube.com/watch?v=ZRJNfFY4jPA,ZRJNfFY4jPA.jpg,
わりと入るにびっくり🤗　この形もミニで❗️ ポーチ口は９㎝しかありません　ファスナー12cm使用　大きくひらくミニポーチの作り方　zipper pouch tutorial   たたずまいがかわいい,https://www.youtube.com/watch?v=tr_Y6XFEn1I,tr_Y6XFEn1I.jpg,
いざ😆　難しそうな形も裏地なし一部手縫いで乗り切ります！２つ折りポーチの作り方　ラミネート生地（ビニールコート）使用　ファスナー12cm使用　zipper pouch tutorial  わりと簡単,https://www.youtube.com/watch?v=7KtGikYpNY0,7KtGikYpNY0.jpg,
いいじゃん😆　ショルダーバッグ（ポシェット）の作り方　How to make a crossbody bag ファスナー２５㎝使用　上下マチありタイプ　大人使いできます✌️,https://www.youtube.com/watch?v=dUxGCL47XjY,dUxGCL47XjY.jpg,
なんとか😅　ファスナー２０㎝使用 でもポーチ部分は１７㎝　仕切り付きポーチの作り方（ぺたんこタイプ）  zipper pouch tutorial  ※ファスナー部分を縫い付け大苦戦しました,https://www.youtube.com/watch?v=ITFZ2CiypgM,ITFZ2CiypgM.jpg,
やったね😆　この形も型紙なしでいけちゃう　縫い方さえ覚えたら簡単だった！　小銭入れの作り方　ポーチ的にも使えます　※サイズ７×７㎝のミニタイプ　how to make a coin purse,https://www.youtube.com/watch?v=3Zg89JbZ2OU,3Zg89JbZ2OU.jpg,
とにかく簡単に済ましたのに売り物みたいなできあがり！　ラミネート（ビニールコート）でいいんじゃない😆　大きめポーチの作り方　ファスナー３０㎝使用　裏地なしで軽いからおむつポーチにも　※底部分みてね,https://www.youtube.com/watch?v=zsMGtFNEOr4,zsMGtFNEOr4.jpg,
わぁ😆　小さなはぎれ布を組み合わせて作れます！　キーホルダー的に使えるミニミニポーチの作り方　ファスナー１０㎝使用　zipper pouch tutorial この形はまだでした😄　印鑑ケースにも,https://www.youtube.com/watch?v=wb12tF7FhbM,wb12tF7FhbM.jpg,
自由自在が好き😆　ふんわり四角いバッグの作り方　風呂敷バッグみたいな雰囲気もあり😆　bag tutorial  キルティングだから接着芯なしでも形よく決まります！　肩かけ、腕かけどちらもOK,https://www.youtube.com/watch?v=n4nQtfz0CAY,n4nQtfz0CAY.jpg,
かわいさ太鼓判😆　このポーチいいねって言われます！　持ち手付きボックスポーチの作り方　ファスナー３０㎝使用　本掲載品のアレンジバージョンです♪ zipper pouch tutorial,https://www.youtube.com/watch?v=pOCs9ynXYF8,pOCs9ynXYF8.jpg,
欲張りかも😆　簡単でかわいくて使いやすいサイズ　肩かけもできるミニトートバッグの作り方　このサイズで肩かけできるのすごくいいからお試しください！tote bag tutorial 両手はあけたい😆,https://www.youtube.com/watch?v=mpe-uTg4kvY,mpe-uTg4kvY.jpg,
見せびらかしたくなるかわいさ！　ちょいと難しいけどチャレンジしたくなる😆　手のりサイズの四角いミニポーチ　ファスナー２０㎝なのに小さくなります　zipper pouch tutorial,https://www.youtube.com/watch?v=-10hnLvT89Q,-10hnLvT89Q.jpg,
斜めな感じにこだわり😆　普通のようで普通でない　内側ポケット付きポーチの作り方　ファスナー２０㎝使用　zipper pouch tutorial ちょいアレンジする楽しみ方　ポケットは２種類,https://www.youtube.com/watch?v=mge0K4YGjI8,mge0K4YGjI8.jpg,
これは便利😄　ひとつのポーチにお部屋２つ　ファスナー２０㎝２本使用　ツインポーチの作り方　ビニールコート（ラミネート）生地だと簡単　zipper pouch tutorial  間にも入るのもいい！,https://www.youtube.com/watch?v=IRJHa_Xwc3M,IRJHa_Xwc3M.jpg,
お得が好き😆　裏もかわいいリバーシブル！　ミニバッグの作り方　ぺたんこシンプルでも技ありな返し口が目立たない作り方の参考にどうぞ！　tote bag tutorial  腕かけできます🙆‍♀️,https://www.youtube.com/watch?v=UjhpKQO6klE,UjhpKQO6klE.jpg,
楽かわ😆　楽してつくろう！　四角トートバッグの作り方　スクエア形もビニールコート生地決まる！　裏地なし簡単仕上げにするために柄に向きのないものがオススメ  tote bag tutorial,https://www.youtube.com/watch?v=ReiCWNHbKCA,ReiCWNHbKCA.jpg,
思い切って少なく😆　形もかわいくなりました💕　カード４枚くらいまで　しか入らない！　簡単カードケースの作り方　card case sewing 横向きでもたて向きでもOK🙆‍♀️,https://www.youtube.com/watch?v=myLny9pc-D0,myLny9pc-D0.jpg,
簡単がいいんです😁　誰でも使いやすい大きめ　おむつもOK  ポケット付きボックスポーチの作り方　ビニールコート（ラミネート）生地　ファスナー３５㎝使用　zipper pouch tutorial,https://www.youtube.com/watch?v=V893uuqnZeY,V893uuqnZeY.jpg,
中まで見せたい😆　シンプルな形なのに内側ポケット付き！　ミニポーチの作り方　マチ５㎝でたっぷり入ります！　ファスナー１２㎝使用　zipper pouch tutorial  プレゼントしやすいサイズ,https://www.youtube.com/watch?v=IEExHKkWkjI,IEExHKkWkjI.jpg,
ちょいムズですが型紙なし😅　ファスナー２０㎝なのに手のひらサイズ！　スクエアミニポーチの作り方　ビニールコート生地（ラミネート）zipper pouch tutorial  大きくひらきますよ！,https://www.youtube.com/watch?v=BO1m-GDpcE8,BO1m-GDpcE8.jpg,
ころりんかわいい😆　人気の形を簡単に！　返し口なしでこれも作れるよ　キャラメルポーチバッグの作り方　縫い代までキレイですよ！　ファスナー２０㎝使用　zipper pouch tutorial,https://www.youtube.com/watch?v=aPs2ZmsuR1I,aPs2ZmsuR1I.jpg,
トイレが華やぐ❤️ もっと早く作ればよかったアイテム登場😆　トイレットペーパーホルダーカバーの作り方　ビニールコート生地（ラミネート）で裏地なし簡単すぎ！　真っ直ぐ縫うだけだから作ってみてね,https://www.youtube.com/watch?v=zwYUyqSKDK8,zwYUyqSKDK8.jpg,
ちょっとしたお礼の気持ちを伝えるのにちょうどいい😆　あめちゃん2個入るサイズ感　ミニミニ巾着袋の作り方　負担なく作れる簡単さ　はぎれ活用　How to make a drawstring bag,https://www.youtube.com/watch?v=4oGFM1KkwtY,4oGFM1KkwtY.jpg,
存在感あり😆　自動販売機をイメージした四角い形　ミニポーチの作り方　zipper pouch tutorial ファスナー12cm使用　簡単なのでファスナー初心者の方にもオススメ　はぎれ活用,https://www.youtube.com/watch?v=UgQEM2uMvdU,UgQEM2uMvdU.jpg,
人気の形の決定版！ええー😆　どっちも折ってつくる！　ポケットティッシュケース付きミニポーチ　ファスナー12cm  後ろポケットもあると便利　zipper pouch  四角い形がかわいいよ！,https://www.youtube.com/watch?v=6B2x1ouZnzk,6B2x1ouZnzk.jpg,
これいいっ！て言われちゃう😆　ティーカップ的？！　ポーチの作り方　zipper pouch tutorial  マチがちょっと難しいけど意味が分かると作りやすくなります　ファスナー２０㎝使用,https://www.youtube.com/watch?v=B_DUc_MqQTc,B_DUc_MqQTc.jpg,
な、なんと😦　返し口もないしちょっと折るだけいいんです！そのかわりちょい台形ですけど😅　簡単ミニミニキャラメルポーチの作り方　zipper pouch tutorial ファスナー12cm使用,https://www.youtube.com/watch?v=9LeKqY-GOSI,9LeKqY-GOSI.jpg,
人気になっちゃうかも😆　かわいいのです！　普通にみえてちょっと違う　ミニミニポーチの作り方　ファスナー１０㎝使用　zipper pouch tutorial  ちょいプレゼントにも🎁　マチ５㎝,https://www.youtube.com/watch?v=Ff5mlcD9OWc,Ff5mlcD9OWc.jpg,
水をはじくのもいい😆  Neoスマホクッションの作り方　はぎれ大量消費も少しでもOK ※ビニールコート生地（ラミネート生地）使用　今回はスマホもゲーム機も置けるのにコンパクトなのがポイント,https://www.youtube.com/watch?v=krljcDLGcR4,krljcDLGcR4.jpg,
これでもいいのね😆　持ち手最後でいいって気持ち的に楽　トートバッグの作り方　ちょっと巾着っぽい雰囲気あります　tote bag tutorial  初心者さんでも作れますよ😄,https://www.youtube.com/watch?v=Xn2hC-P_lIE,Xn2hC-P_lIE.jpg,
これいいね😆　折ってつくるポケットは簡単！　ふた付きポケットありのミニミニポーチ（マチなし）ファスナー１０㎝使用　忘れただけですがタブなしでもOK zipper pouch tutorial,https://www.youtube.com/watch?v=iA-cup975kE,iA-cup975kE.jpg,
おっ！　楽してポケット😆　外ポケット付きトートバッグの作り方　小物入れ部分は参考まで😅　あると便利なんですがちょっと引っ張られる感じになります　tote bag tutorial  初めてでも簡単,https://www.youtube.com/watch?v=nt0ESitgpMU,nt0ESitgpMU.jpg,
きゃっほー😆　バッグとしても使えるポーチの作り方　ファスナー３０㎝使用zipper pouch tutorial ※中は売り物みたいにキレイ！マチ部分ちょっとややこしいですが慣れればこれが一番,https://www.youtube.com/watch?v=g6wRdx2UZxs,g6wRdx2UZxs.jpg,
欲しい😆　自分用に作りたくなる！　ミニミニトートバッグの作り方　ファスナー１０㎝使用　zipper pouch tutorial  かわいさ優先したのでちょっと作りにくいです💦　はぎれ活用できます,https://www.youtube.com/watch?v=TmSz1tXc8lk,TmSz1tXc8lk.jpg,
使いやすさ満点😄　これでもまぁいいっかの楕円底風　肩かけOK巾着トートバッグの作り方　tote bag tutorial  ひもぎゅっとするとしずく型　※えくぼみたいなマチがオススメ度100,https://www.youtube.com/watch?v=i4F-zJefW3Q,i4F-zJefW3Q.jpg,
ひんやりをそのまま😄　バッグ型保冷ポーチの作り方　Dカンでポシェット使いも　実は保温もいけます！　凍らせたゼリードリンクとチョコと　ファスナー２０㎝使用　zipper pouch tutorial,https://www.youtube.com/watch?v=YsVu_kQoOqM,YsVu_kQoOqM.jpg,
わぁ😍　思わず歓声が出ちゃう仕上がり　人気の形を大きく作ります！　ボストンバッグ（ボックスバッグ）の作り方　ファスナー３５㎝使用　bag tutorial ※基本はキャラメルポーチの作り方です,https://www.youtube.com/watch?v=5dRQ-j0iQVE,5dRQ-j0iQVE.jpg,
いさぎよく😆　スマホだけ📱　Dカン外してポーチ的にも　スマホショルダーポーチの作り方　100円ショップのマグネットボタンで開け閉めします　ボタンを乗り切ればあとは楽 pouch tutorial,https://www.youtube.com/watch?v=SEOr9vKIZok,SEOr9vKIZok.jpg,
いいね🤗　余裕を持たせたら安心して縫えるかも　ポシェット使いもいいですよ！　四角いミニトートの作り方　これなら角も怖くないから初心者さんもみてね　tote bag tutorial,https://www.youtube.com/watch?v=IB6taalzAyk,IB6taalzAyk.jpg,
すきぃ😆　型紙なし切り替えあり簡単ラウンドポーチの作り方　布ミミも大活躍！　普通に布で作ってもかわいいですよ😄　マチなしでもたっぷり入るは布寄せだから　zipper pouch tutorial,https://www.youtube.com/watch?v=bQm2p5yzHx0,bQm2p5yzHx0.jpg,
わぁ😆これもいい！　タブレットもギリ入るしリバーシブル？！　切り替えありミニトートバッグの作り方　tote bag tutorial   表布裏布マチを一気に作り裏布が引っ張っても出てこない仕様,https://www.youtube.com/watch?v=8My1-ROsH3M,8My1-ROsH3M.jpg,
なんと😆　仕上がり１６㎝でも２２㎝　型紙なしでも作れるよ！　正面からみると真っ直ぐ　ふた付きポーチの作り方　※移動ポケットにする方法も紹介しています　zipper pouch tutorial,https://www.youtube.com/watch?v=6TB7CMTi5h4,6TB7CMTi5h4.jpg,
ナイス😄　男女共有できるのはシンプルだから！　大きめトートバッグの作り方（見返しあり裏地なし）※メンズも肩掛けOK  少し厚手の布がオススメ　エコバック、保育園バッグ的にも使えます　tote bag,https://www.youtube.com/watch?v=QlweZMxWuZM,QlweZMxWuZM.jpg,
自分で大絶賛😆　お財布的にも使える！　ふた付きミニポーチの作り方　ファスナー１２㎝使用　zipper pouch  tutorial  ※裏布のポケットはなくてもOK ポケット作りに注目してね😄,https://www.youtube.com/watch?v=SJX5EUlQBpQ,SJX5EUlQBpQ.jpg,
ほほぉ😆　持ち手はそこからですか！　ちょっとたて長　ミニトートバッグの作り方　※簡単な縫い方を組み合わせて少しおしゃれに見えるようにしています　tote bag tutorial,https://www.youtube.com/watch?v=S5a6nQj3H_c,S5a6nQj3H_c.jpg,
えへへ😄　角に畳んでしまえるエコバッグの作り方　裏地なし接着芯なしのさっぱり仕上げもポイント！　※直線縫いだけでできますから初心者さんもどうぞ　畳んでもさほどコンパクトにはなりませんけどね😅,https://www.youtube.com/watch?v=HYbtktD51qE,HYbtktD51qE.jpg,
えっ🫢　布小物活用にもいい😆　保存版！　ファスナーなし真っ直ぐ縫うだけで　簡単クッションカバーの作り方　一枚布でも作れます　ブレード使いもみてね！　※無印良品で洗えてお安いクッションの中身使用,https://www.youtube.com/watch?v=ubybUMaHDmY,ubybUMaHDmY.jpg,
やったー🙌　これでいい！返し口は勝手に閉じられます　ふた付きサイドマチポーチの作り方　サイドを工夫したらこの形も簡単でしたsewing tutorial  ※小銭入れ的にも使えます,https://www.youtube.com/watch?v=V08SJnALaqo,V08SJnALaqo.jpg,
そうそう😆　スマホとちょっとは身に付けておきたいときにいい！　スマホショルダー（スマホポシェット）の作り方　※これとバッグを持つのがいいかも　Smartphone pouch tutorial,https://www.youtube.com/watch?v=A4t5NUeLX2s,A4t5NUeLX2s.jpg,
コレコレ😆　たまにはこういうの！シンプルで簡単だけどちょっと違う💕　ポケットティッシュケースの作り方　ちょっとしたお礼にもあげやすいし作りやすいです　※たて方向は調整してくださいね,https://www.youtube.com/watch?v=0W1v6gVW36A,0W1v6gVW36A.jpg,
サクッと😅　とりあえず簡単でいいですかね💦　布だけでつくるペットボトルカバーの作り方　※保温保冷シートは使っていません　持ち手はなくても大丈夫！　Bottle holder tutorial,https://www.youtube.com/watch?v=qjZ95RF_z9g,qjZ95RF_z9g.jpg,
あっ😆この手でいいですね！　使い勝手の良さは抜群　水筒もペットボトルもポケットにすっぽり　簡単たて型トートバッグの使い方　袋口のマグネットボタンはなくても大丈夫　tote bag tutorial,https://www.youtube.com/watch?v=uRLA-dRadV4,uRLA-dRadV4.jpg,
おっと😆　簡単でかわいいのできちゃった！　布合わせでいろいろ楽しめますよ　マチ付きポーチの作り方　zipper pouch tutorial 今回は２枚にしたので縫うのはずっと楽になりました😅,https://www.youtube.com/watch?v=f70UiNJZy5A,f70UiNJZy5A.jpg,
ゆるっとリボン結びにしたらかわいくトート使いできます！だから今回はひもも作ります😆　肩かけOKな巾着バッグの作り方　How to make a drawstring bag  連休に間に合う簡単さ,https://www.youtube.com/watch?v=siH7Akcj-SM,siH7Akcj-SM.jpg,
息抜きにこんな形いかが？　かわいいけどなんていう😅耳みたいな持ち手のぺったんタイプ？！　簡単スクエアポーチの作り方　ファスナー１２㎝使用　zipper pouch tutorial 上下マチありです,https://www.youtube.com/watch?v=luOT10uOVjU,luOT10uOVjU.jpg,
めくって小物入れ使いが私的にはとても好き　かわいいけどちょっとややこしいです😅　ポケット付きボックスポーチの作り方　zipper pouch tutorial ファスナー２０㎝　縫い代見えない仕様,https://www.youtube.com/watch?v=1OyCQSF1qy0,1OyCQSF1qy0.jpg,
いいかも😆　流行りにのってみした！　四角い仕切り付きトートにチャレンジ　　トートバッグの作り方　ペットボトルたてに入るはお約束　tote bag tutorial  仕切り失敗しましたがなしだと簡単,https://www.youtube.com/watch?v=eJuc5K3-g8Q,eJuc5K3-g8Q.jpg,
なんかいい😆　欲しいって言われてすぐに作ってあげられる簡単さです✌️ 切り替え＆持ち手でここまで可愛くなる！　キャラメルポーチの作り方　zipper pouch tutorial  紙風船的かも😄,https://www.youtube.com/watch?v=fn7QZwfjT3g,fn7QZwfjT3g.jpg,
横から失礼します！って感じに見えるのがかわいいのです😆　ふた付きポーチの作り方　四角い布からまるい感じのマチを作るのもみてね　sewing tutorial  タテに少し長めにしています😅,https://www.youtube.com/watch?v=7iTzgFZfoiA,7iTzgFZfoiA.jpg,
たてシルエットで大人っぽい　普段使いしやすいポシェットの作り方  ペットボトルがタテにはいるサイズ　※仕切りなしで作るとすごく簡単😅　Crossbody bag tutorials  この形好きです,https://www.youtube.com/watch?v=G3uUd03PG3U,G3uUd03PG3U.jpg,
日常使いしやすいくらいのエレガントさを目指しました❣️ 丸底風シルエットの巾着バッグ作り方　角なしえくぼなマチは巾着と相性抜群😆 Drawstring bag tutorial,https://www.youtube.com/watch?v=bFduFcMY6uU,bFduFcMY6uU.jpg,
ヤッホー📣かわいくて機能的😆外側ポケットにスマホも入る　ふたありポケット付きポーチの作り方　マチ８㎝　ポイントは表布の表をなが〜くzipper pouch tutorial  ファスナー２０㎝使用,https://www.youtube.com/watch?v=Nfsm9cl5FP0,Nfsm9cl5FP0.jpg,
底布は正面から見えないが正解！横三角でチラ見えします😄　ミニトートポーチの作り方　zipper pouch tutorial ファスナー２０㎝使用　マチ８㎝やや大きめなサイズ感が使いやすいです😉,https://www.youtube.com/watch?v=lYntRJ3QTu0,lYntRJ3QTu0.jpg,
男女問わず使いやすい形です！自信を持ってオススメします😄　簡単たて型サコッシュバッグの作り方　crossbody bag tutorial  ギリギリ500mlのペットボトルがたてに入ります😅,https://www.youtube.com/watch?v=uMfOgN-rivM,uMfOgN-rivM.jpg,
共布でOK！いつもの形も持ち手をつけると雰囲気かわります😄　バネ口金ポーチバッグの作り方　口金１２㎝使用　表三角マチで裏だけ作ればOKなのも楽　sewing tutorial  初めても大丈夫😆,https://www.youtube.com/watch?v=zS5Nu7jen7k,zS5Nu7jen7k.jpg,
まんまるもマチ付きが新鮮！長方形から作るから型紙なしもうれしい😄　手のひらサイズの丸い巾着袋の作り方　　※カーブ作った際の余分な角の布が出ないのがいいです😆　sewing tutorial,https://www.youtube.com/watch?v=z16Nizu9OLQ,z16Nizu9OLQ.jpg,
角しかくの憧れトートに挑戦😆　型紙なし　持ち手の形がかわいい別マチトートの作り方　tote bag  tutorial  長さが足りなくてどきどきするより少し長めで最後調整もありかもと思いました😅,https://www.youtube.com/watch?v=l3Rf_8nCwkc,l3Rf_8nCwkc.jpg,
ひもをゆるっとトート使いもいい😆　巾着バッグの作り方　ちょっとそこまでサイズマチ１２㎝　裏布一体型タイプ❗️ How to make a drawstring bag  ガーンとなったところもみてね,https://www.youtube.com/watch?v=Y9FgXF3xCGE,Y9FgXF3xCGE.jpg,
中までキレイ決定版😆　大量に作っても負担にならない簡単さの人気ポーチの最新版です　ミニポーチの作り方　ファスナー１２㎝使用　zipper pouch tutorial はぎれ活用におススメ😄,https://www.youtube.com/watch?v=mg1B21sKy24,mg1B21sKy24.jpg,
ナナメは簡単です！たて変更OK🙆‍♀️  比率だけチェックしてね😅人気ポーチのファスナー２０㎝タイプ😆マチ付きポーチの作り方zipper pouch tutorial タグはできあがり後に😅,https://www.youtube.com/watch?v=giKnH0JSbCY,giKnH0JSbCY.jpg,
型紙なしファスナーもなし！　ふんわりころんとした丸みのあるシルエットも簡単😄　ふた付きポーチの作り方　サイド側に折るえくぼみたいなマチに注目　sewing tutorial   見かけより収納力あり,https://www.youtube.com/watch?v=5tGpagdtlsw,5tGpagdtlsw.jpg,
下側ひらりと軽やかに😄　スカート型ポーチの作り方　ファスナー２０㎝使用　マチを作ってもかわいいです！　アレンジを加えて楽しんでくださいね　zipper pouch tutorial  はぎれ活用,https://www.youtube.com/watch?v=p6s7bGNdB_A,p6s7bGNdB_A.jpg,
縫い代込みの型紙つくりも簡単😆　分度器カーブが縫いやすいです！　別マチふた付きポーチの作り方　※Dカンつけるとポシェット的に使えるサイズ　sewing tutorial,https://www.youtube.com/watch?v=eGJJR5qa0uQ,eGJJR5qa0uQ.jpg,
上下にマチでなお四角い😆　しっかりと長方形なミニポーチの作り方　ファスナー１０㎝使用　zipper pouch tutorial ※動画に出てくるサイコロ型ポーチの作り方は概要欄から！,https://www.youtube.com/watch?v=HafglcjEKeY,HafglcjEKeY.jpg,
表布だけびろーんは差が大事😆　定番の形のアレンジは使いやすい！　ちょっと手をかけるだけですごくかわいい　マチ付きポーチの作り方　zipper pouch tutorial  型紙なしで簡単ですよ😄,https://www.youtube.com/watch?v=k-Oapi_b--A,k-Oapi_b--A.jpg,
サイコロ？　こんな形も簡単に作れちゃう😆　ファスナー１０㎝で楽しんでください！　四角い（立方体）ポーチの作り方　zipper pouch tutorial もちろん、簡単です！　使いやすさは…,https://www.youtube.com/watch?v=6MrwfsekWBI,6MrwfsekWBI.jpg,
角が引っこんで底がまるくなる？！　小ぶりなトートバッグの作り方（えくぼマチ）　普通の布でもつくれます　tote bag tutorial キルティングだと底の丸みがよりわかりやすいです　簡単ですよ😁,https://www.youtube.com/watch?v=1lssgHpzB6A,1lssgHpzB6A.jpg,
サイドに折ると驚きのマチ❗️つくり方を知ると簡単　少しラウンドしていてえくぼのあるマチがかわいい😆えくぼマチポーチの作り方　sewing tutorial  勝手にえくぼマチとよんでいます😅,https://www.youtube.com/watch?v=D6nD5rj1WXM,D6nD5rj1WXM.jpg,
こりゃかわいい😍　型紙なしで簡単は必須です！　ポーチバッグの作り方　zipper pouch tutorial ファスナー２０㎝使用 ※寄せて作るあのポーチをファスナーにしてます😄　概要欄みてね！,https://www.youtube.com/watch?v=VHJqGrj5ECk,VHJqGrj5ECk.jpg,
自立する人気ファスナーポーチの形をバネ口でつくろう！　すくっと立ち姿が大人かわいい　たて型バネ口ポーチの作り方　バネ口１２㎝使用　裏布が出てこない中スッキリ仕様です😆　sewing fun,https://www.youtube.com/watch?v=L5aCoIxD_iA,L5aCoIxD_iA.jpg,
ミニ版！底が四角くてかわいい😆　表だけがんばればあと楽　ミニポーチの作り方　ファスナー１２㎝使用　基本的には普通の作り方です　小さめで縫い合わせも時短に♪ zipper pouch tutorial,https://www.youtube.com/watch?v=nHfeMbsvAgI,nHfeMbsvAgI.jpg,
この形は実はカンタン😆　四角カットした布を使うがポイント　持ち手付きボックスポーチの作り方　zipper pouch tutorial ファスナー２０㎝でも大きめ　お化粧ポーチにもいいかも‼️,https://www.youtube.com/watch?v=-95oMmEEfd8,-95oMmEEfd8.jpg,
底にこだわらないから型紙なしで簡単😅　４枚はぎ風巾着袋の作り方　持ち手をつけてバッグにしてもいいかも😆　お好みのマチサイズで作ったね！　sewing tutorial,https://www.youtube.com/watch?v=FNBDwG87ad0,FNBDwG87ad0.jpg,
